Product_name,Price,Rating,Review,Summary
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Classy product,Good product but lot of noise and need proper ventilation otherwise cooler will not work effectively.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Delightful,Good for a small room. Do not expect the performance on an ac. However the airflow in damn good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Really Nice,Overall good product
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Excellent,Nice COOLER
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Brilliant,Value for money
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Classy product,Value for money
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Nice product,"Defective product sent by Flipkart.. however after opening it found that the defect was minor which I corrected myself..The Product is Good hence giving 5 star after using it for 2 months.. although they have increased its price from 8.8k to 10.5k now which may be because of summers and high demand but 2k increment for seasonal change is not good... In terms of Product, it's good and you can go for it.. may be try to get it offline, you might get better price than Flipkart."
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Must buy!,Super
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Must buy!,Good product. Very good behave of delivery person.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Awesome,Fabulous
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Great product,Happy with the product..Go for it better than symphony
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Worth every penny,Quality
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Worth every penny,Superb and nice cooler
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Nice product,Timely delivered but with a issue..And the product was similar to the given image..
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Pretty good,Must buy
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Mind-blowing purchase,good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Value-for-money,Super cool like a a/c
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Worth the money,good but little bit noisy
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Worth the money,good water pump is not working
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Really Nice,Good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Brilliant,Best Coolar Supper
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Wonderful,Good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Does the job,Ok
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Good choice,Good one
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Terrific,Great product.. Very good fan speed and cools the room within minutes..
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Good,working good well packed but very noisy
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Decent product,Nice product but some cooling issue
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Value-for-money,Very gud
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Pretty good,Perfect product
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Pretty good,"Reviewing after 2 week. Nice cool air. Good design. Slim and sexy. Wire length is bit small, will need extension cord.Good quality product."
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",1,Utterly Disappointed,Still I haven't used
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Fabulous!,Working well till now.Ideal for mid sized rooms.Gives very cool air.Was stinking for initial couple of days because of Honeycomb chemical but now it's working fine.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",2,Not good,very high noise level
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Really Nice,It's good.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Very Good,Working good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Worth every penny,Super superb
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Fabulous!,Very good product and material.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Wonderful,working fine.. excellent
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Super!,Cleaning of product is a up hill task .Finding it very difficult to remove the back cover from the cooler. Rest of the feature are superb.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Good,Best collection -.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Mind-blowing purchase,Best product
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Fair,Cooler is great but any parts not available in market and crompton website easly.Also we know this required more maintenance cooler so parts are important can change easily.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Just okay,Good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Good choice,"Best cooler in this price range value for moneyCooling is very good and air through is very good Everything working nicely motor, water pump Good colour scheme of coffee green and whiteBit noicy at level 3 but it bearable u will get use to it afterwardsIt's coolers whole house in minutes It had a bad odore on first use so fiil water once and then drain repeat once more u will get rid of smell"
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Fair,It is noisy.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Delightful,I bought it 1 week back as of now it is working good.But when I started it produced bad smell with honeycomb and it is giving little bit noise compare to other coolers.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Wonderful,Good quality
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Fabulous!,Ok
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Nice product,Product is very good especially for big rooms except some minor issues . The air throw is very good .If there is proper ventilation then the temperature of the room reduces in minutes.Below are some issues which I found. 1. For the first 4-5 days there was a bad smell coming out of the honey comb pads2. Water pump is inaccessible so if the pump gets stuck due to some dust or salt deposition in water it is nearly impossible to clean it by ourselves.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Great product,Very very nice cooler
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Classy product,Good product and delivery before given time
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Pretty good,Good product
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Nice,Sound is to heavy
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Great product,Product is good and very good quality in no issue seller
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Good quality product,Good product and nice
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",2,Expected a better product,Water pump not working with inverter
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Perfect product!,Good but bad smelling - -
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Simply awesome,"First of all I want to say I buy it again again because of its best performance.. second is that, the colour is awesome...best colour is blue and white"
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Wonderful,Product is good but a demo should have been given....it would have been really awesome.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Worth every penny,"Great product, but it sends me other colour and cooler was awesome everyone try it."
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Very Good,Good product but Honeycomb pad seems average.As compair to price it is good.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Must buy!,"After 12 months motor not starting, and am not used for all days it's really bad warranty was one yr"
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Really Nice,Very nice cooler valuable. -
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Delightful,"verry good product from crompto ,but very bad delevery system for flip cart"
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Wonderful,High noise level is only demerit. Not good for places with appartment culture. Rest all is super.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Simply awesome,Miraculous cooler
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Classy product,Very good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Simply awesome,Nice product at affordable price....
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Worth the money,Product working fine but getting huge noise.If it works silently I give 5 star.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Best in the market!,Best cooler
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Really Nice,Nice In 10500/-
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Awesome,Nice
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Awesome,GOOD SERVICE BY FLIPKART BEST AND ORIGINAL PRODUCT
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Excellent,"Good airflow , green looks good"
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Super!,Awesome - product....... Powerful cooling
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Pretty good,good quality
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Fabulous!,good one
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Mind-blowing purchase,Looking and packing are nice. Let's see in Summer season
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Worth every penny,Really im so happy with this product thanq flipkart
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Really Nice,Good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Terrific,"Good product, no issues found. For better cooling fill with cool water, at first switch on the water pump for 10 to 12 minutes then switch on the fan. Stet it max 1 feet distance from open windows or doors.."
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Terrific purchase,It's very good Tnx Flipkart delivered before time
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Good choice,Product received as mentioned . Very Good Product from crompton with good packing service .
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Best in the market!,Nice product
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Wonderful,good .. fantastic
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Mind-blowing purchase,everything OK but cooler external port is delicate all external plastic ports wanted to be little More standard otherwise no complaints it's ok after 4 months its working very good everything perfect
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Best in the market!,Powerful
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Just wow!,good product
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Good quality product,Good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Just wow!,Grt
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Terrific,Very nice product. Value for money.The only issue is pump especially with hard water
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Fair,good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Really Nice,Nice cooler... - -Air flow slightly high
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Great product,good backup produc
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Wonderful,nice product
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Value-for-money,Really good product!
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Really Nice,don't expect too much cooling like AC in humid areas like Chennai... it's good for ventilation and for air blower for big spaces...
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Great product,nice product
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Terrific,Best buy @ 10300 on Flipkart.value for money very Good Performance
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Awesome,"perfect , quality great, only one issue : tough to clean, and remove water from it on cleaning time, but build quality great after 3 year"
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Terrific purchase,gud product...
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Simply awesome,good product. recommended for all costumer.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Best in the market!,excellent packing works very well
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Value-for-money,My father & mother liked it. so I have got no qualms about it's performance.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Just wow!,after 2 years moter is down
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Brilliant,Awesome
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Just wow!,Best product in this range
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Really Nice,Product Quality-4*. Packaging-4*. Delivery-2* (Delayed a lot). Cocerns- Drain not available. Difficult to clean from inside.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Very Good,good product
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Classy product,awesome cooler
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Decent product,Looking good but noise is high
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Wonderful,Nice
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Nice product,Very good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Awesome,It is very good for normal room.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Good,ok
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Mind-blowing purchase,Excellent product with low price
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Does the job,Okay
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Worth every penny,very very good performance and value for money
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Terrific,very nice product
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Best in the market!,osm...
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Highly recommended,"Superb product ,Value for money."
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Value-for-money,good.....
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Does the job,Sounds too much at max speed and at low speed air throw doesn't reach to the sitting person
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Good quality product,very good product
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Worth the money,fine cooler avrejing
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Super!,Awesome
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Highly recommended,good service & very good quality
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Decent product,Cleaning is not difficult.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Pretty good,Product is good but price is little high
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Excellent,Super... Review after using near above 2 Years... �
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Excellent,thnx Flipkart Bhut msttt cooling
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Excellent,Good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Good choice,thanda thanda cool cool
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Super!,nice cooler....writing review after 4 months of use
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Awesome,very good price
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Excellent,Something is better than AC
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Highly recommended,It's awesome
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Perfect product!,nice
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Just wow!,Excellent product
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Worth the money,"After using this cooler for whole of summer, here is my review.Pros:1. Cooler gives excellent throw of air. it cools the room within few minutes. I always used it on lowest setting, and it was more than sufficient.2. Water tank of 55 ltr is sufficiently large.3. Easily movable.4. Less electricity consumption compared to AC.5. Water filling is quite easy with the external connection. And emptying the tank is also very easy.Cons:1. Size can be issue for small households.2. Motor is n..."
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Just okay,"Air is nice, but if outside temp is high thn not so effective, within 10 days one wheel broken because of its bad fitting. Not good for heavy duty."
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Does the job,Decent
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Worth every penny,excellent product . I am staying in Chennai . even here it is enough comfortable
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Terrific purchase,Nice cooler.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Good,"THERE IS NO WATER OUTLET TO REMOVE REMAINING WATER .DUE TO THIS SOME WATER REMAINS, IT GIVES BAD SMELL."
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Fabulous!,mind blowing just say waaah cooling is like this
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Very Good,"I bought it for RS 8800 during summer season, in off season it's price went down to RS 8000. I have compared it's specification did research on top 10 best air cooler under Rs. 10000, then I finally bought it from flipkart. I also compared price difference in 7-8 shopping site. Best features is that it's has 75 litre water capacity one should always take air cooler which has minimum 50 litre water tank capacity otherwise you have to fill it everyday. There is only 2 problem with this air-cool..."
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",2,Moderate,"Makes room more humid than it cools. It makes the room unbearably humid even when all doors and windows are kept open. I ve seen ancient age iron coolers, which cost peanuts in contrast to this cooler, working hell lot better. I don t know what makes this cooler so humidifying.Water capacity is sufficient for a day. Everything else working fine."
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Worth every penny,Very good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Mind-blowing purchase,"I m using this cooler more than 3 months and it,'s performance is very good."
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Fair,Good but need to improve Delivery.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Brilliant,Awasome Air throw. Like Air Conditioner.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Best in the market!,makes you thanda thanda cool cool.....
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Brilliant,nice product
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Terrific purchase,Very nice.cooler
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Value-for-money,Good One
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Good,nice
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Worth the money,very good desert cooler.worth to buy it.i recommended it because I uses it from 1 years.there is no any problem I have faced in this.air pressure is very high.so ho for this cooler.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Great product,good performence
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Awesome,Perfect for temperature maximum till 40. After that it will not cool at all.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Must buy!,awesome product and deals from the site.... always happy to use their services -
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",1,Useless product,not even cool a bit
